"","date","time","U","W_tilt","W_stow","B","E_stow","E_tilt"
"423","04/25/2023"," 02:30:00 AM",0,0,0,0,0,0
"424","04/25/2023"," 02:45:00 AM",0,0,0,0,0,0
"425","04/25/2023"," 03:00:00 AM",0,0,0,0,0,0
"426","04/25/2023"," 03:15:00 AM",0,0,0,0,0,0
"427","04/25/2023"," 03:30:00 AM",0,0,0,0,0,0
"428","04/25/2023"," 03:45:00 AM",0,0,0,0,0,0
"429","04/25/2023"," 04:00:00 AM",0,0,0,0,0,0
"430","04/25/2023"," 04:15:00 AM",0,0,0,0,0,0
"431","04/25/2023"," 04:30:00 AM",0,0,0,0,0,0
"432","04/25/2023"," 04:45:00 AM",0,0,0,0,0,0
"433","04/25/2023"," 05:00:00 AM",0,0,0,0,0,0
"434","04/25/2023"," 05:15:00 AM",0,0,0,0,0,0
"435","04/25/2023"," 05:30:00 AM",0,0,0,0,0,0
"436","04/25/2023"," 05:45:00 AM",0,0,0,0,0,0
"437","04/25/2023"," 06:00:00 AM",0,0,0,0,0,0
"438","04/25/2023"," 06:15:00 AM",0,0,0,0,0,0
"439","04/25/2023"," 06:30:00 AM",0,0,0,0,0,0
"440","04/25/2023"," 06:45:00 AM",0,0,0,0,0,0
"441","04/25/2023"," 07:00:00 AM",0,0,0,0,0,0
"442","04/25/2023"," 07:15:00 AM",0,0,0,0,0,0
"443","04/25/2023"," 07:30:00 AM",0,0,0,0,0,0
"444","04/25/2023"," 07:45:00 AM",0,0,0,0,0,0
"445","04/25/2023"," 08:00:00 AM",0,0,0,0,0,0
"446","04/25/2023"," 08:15:00 AM",0,0,0,0,0,0
"447","04/25/2023"," 08:30:00 AM",0,0,0,0,0,0
"448","04/25/2023"," 08:45:00 AM",0,0,0,0,0,0
"449","04/25/2023"," 09:00:00 AM",0,0,0,0,0,0
"450","04/25/2023"," 09:15:00 AM",0,0,0,0,0,0
"451","04/25/2023"," 09:30:00 AM",0,0,0,0,0,0
"452","04/25/2023"," 09:45:00 AM",0,0,0,0,0,0
"453","04/25/2023"," 10:00:00 AM",0,0,0,0,0,0
"454","04/25/2023"," 10:15:00 AM",0,0,0,0,0,0
"455","04/25/2023"," 10:30:00 AM",0,0,0,0,0,0
"456","04/25/2023"," 10:45:00 AM",0,0,0,0,0,0
"457","04/25/2023"," 11:00:00 AM",0,0,0,0,0,0
"458","04/25/2023"," 11:15:00 AM",0,0,0,0,0,0
"459","04/25/2023"," 11:30:00 AM",0,0,0,0,0,0
"460","04/25/2023"," 11:45:00 AM",0,0,0,0,0,0
"461","04/25/2023"," 12:00:00 PM",0,0,0,0,0,0
"462","04/25/2023"," 12:15:00 PM",0,0,0,0,0,0
"463","04/25/2023"," 12:30:00 PM",0,0,0,0,0,0
"464","04/25/2023"," 12:45:00 PM",0,0,0,0,0,0
"465","04/25/2023"," 01:00:00 PM",0,0,0,0,0,0
"466","04/25/2023"," 01:15:00 PM",0,0,0,0,0,0
"467","04/25/2023"," 01:30:00 PM",0,0,0,0,0,0
"468","04/25/2023"," 01:45:00 PM",0,0,0,0,0,0
"469","04/25/2023"," 02:00:00 PM",0,0,0,0,0,0
"470","04/25/2023"," 02:15:00 PM",0,0,0,0,0,0
"471","04/25/2023"," 02:30:00 PM",0,0,0,0,0,0
"472","04/25/2023"," 02:45:00 PM",0,0,0,0,0,0
"473","04/25/2023"," 03:00:00 PM",0,0,0,0,0,0
"474","04/25/2023"," 03:15:00 PM",0,0,0,0,0,0
"475","04/25/2023"," 03:30:00 PM",0,0,0,0,0,0
"476","04/25/2023"," 03:45:00 PM",0,0,0,0,0,0
"477","04/25/2023"," 04:00:00 PM",0,0,0,0,0,0
"478","04/25/2023"," 04:15:00 PM",0,0,0,0,0,0
"479","04/25/2023"," 04:30:00 PM",0,0,0,0,0,0
"480","04/25/2023"," 04:45:00 PM",0,0,0,0,0,0
"481","04/25/2023"," 05:00:00 PM",0,0,0,0,0,0
"482","04/25/2023"," 05:15:00 PM",0,0,0,0,0,0
"483","04/25/2023"," 05:30:00 PM",0,0,0,0,0,0
"484","04/25/2023"," 05:45:00 PM",0,0,0,0,0,0
"485","04/25/2023"," 06:00:00 PM",0,0,0,0,0,0
"486","04/25/2023"," 06:15:00 PM",0,0,0,0,0,0
"487","04/25/2023"," 06:30:00 PM",0,0,0,0,0,0
"488","04/25/2023"," 06:45:00 PM",0,0,0,0,0,0
"489","04/25/2023"," 07:00:00 PM",0,0,0,0,0,0
"490","04/25/2023"," 07:15:00 PM",0,0,0,0,0,0
"491","04/25/2023"," 07:30:00 PM",0,0,0,0,0,0
"492","04/25/2023"," 07:45:00 PM",0,0,0,0,0,0
"493","04/25/2023"," 08:00:00 PM",0,0,0,0,0,0
"494","04/25/2023"," 08:15:00 PM",0,0,0,0,0,0
"495","04/25/2023"," 08:30:00 PM",0,0,0,0,0,0
"496","04/25/2023"," 08:45:00 PM",0,0,0,0,0,0
"497","04/25/2023"," 09:00:00 PM",0,0,0,0,0,0
"498","04/25/2023"," 09:15:00 PM",0,0,0,0,0,0
"499","04/25/2023"," 09:30:00 PM",0,0,0,0,0,0
"500","04/25/2023"," 09:45:00 PM",0,0,0,0,0,0
"501","04/25/2023"," 10:00:00 PM",0,0,0,0,0,0
"502","04/25/2023"," 10:15:00 PM",0,0,0,0,0,0
"503","04/25/2023"," 10:30:00 PM",0,0,0,0,0,0
"504","04/25/2023"," 10:45:00 PM",0,0,0,0,0,0
"505","04/25/2023"," 11:00:00 PM",0,0,0,0,0,0
"506","04/25/2023"," 11:15:00 PM",0,0,0,0,0,0
"507","04/25/2023"," 11:30:00 PM",0,0,0,0,0,0
"508","04/25/2023"," 11:45:00 PM",0,0,0,0,0,0
"509","04/26/2023"," 12:00:00 AM",0,0,0,0,0,0
"510","04/26/2023"," 12:15:00 AM",0,0,0,0,0,0
"511","04/26/2023"," 12:30:00 AM",0,0,0,0,0,0
"512","04/26/2023"," 12:45:00 AM",0,0,0,0,0,0
"513","04/26/2023"," 01:00:00 AM",0,0,0,0,0,0
"514","04/26/2023"," 01:15:00 AM",0,0,0,0,0,0
"515","04/26/2023"," 01:30:00 AM",0,0,0,0,0,0
"516","04/26/2023"," 01:45:00 AM",0,0,0,0,0,0
"517","04/26/2023"," 02:00:00 AM",0,0,0,0,0,0
"518","04/26/2023"," 02:15:00 AM",0,0,0,0,0,0
"519","04/26/2023"," 02:30:00 AM",0,0,0,0,0,0
"520","04/26/2023"," 02:45:00 AM",0,0,0,0,0,0
"521","04/26/2023"," 03:00:00 AM",0,0,0,0,0,0
"522","04/26/2023"," 03:15:00 AM",0,0,0,0,0,0
"523","04/26/2023"," 03:30:00 AM",0,0,0,0,0,0
"524","04/26/2023"," 03:45:00 AM",0,0,0,0,0,0
"525","04/26/2023"," 04:00:00 AM",0,0,0,0,0,0
"526","04/26/2023"," 04:15:00 AM",0,0,0,0,0,0
"527","04/26/2023"," 04:30:00 AM",0,0,0,0,0,0
"528","04/26/2023"," 04:45:00 AM",0,0,0,0,0,0
"529","04/26/2023"," 05:00:00 AM",0,0,0,0,0,0
"530","04/26/2023"," 05:15:00 AM",0,0,0,0,0,0
"531","04/26/2023"," 05:30:00 AM",0,0,0,0,0,0
"532","04/26/2023"," 05:45:00 AM",0,0,0,0,0,0
"533","04/26/2023"," 06:00:00 AM",0,0,0,0,0,0
"534","04/26/2023"," 06:15:00 AM",0,0,0,0,0,0
"535","04/26/2023"," 06:30:00 AM",0,0,0,0,0,0
"536","04/26/2023"," 06:45:00 AM",0,0,0,0,0,0
"537","04/26/2023"," 07:00:00 AM",0,0,0,0,0,0
"538","04/26/2023"," 07:15:00 AM",0,0,0,0,0,0
"539","04/26/2023"," 07:30:00 AM",0,0,0,0,0,0
"540","04/26/2023"," 07:45:00 AM",0,0,0,0,0,0
"541","04/26/2023"," 08:00:00 AM",0,0,0,0,0,0
"542","04/26/2023"," 08:15:00 AM",0,0,0,0,0,0
"543","04/26/2023"," 08:30:00 AM",0,0,0,0,0,0
"544","04/26/2023"," 08:45:00 AM",0,0,0,0,0,0
"545","04/26/2023"," 09:00:00 AM",0,0,0,0,0,0
"546","04/26/2023"," 09:15:00 AM",0,0,0,0,0,0
"547","04/26/2023"," 09:30:00 AM",0,0,0,0,0,0
"548","04/26/2023"," 09:45:00 AM",0,0,0,0,0,0
"549","04/26/2023"," 10:00:00 AM",0,0,0,0,0,0
"550","04/26/2023"," 10:15:00 AM",0,0,0,0,0,0
"551","04/26/2023"," 10:30:00 AM",0,0,0,0,0,0
"552","04/26/2023"," 10:45:00 AM",0,0,0,0,0,0
"553","04/26/2023"," 11:00:00 AM",0,0,0,0,0,0
"554","04/26/2023"," 11:15:00 AM",0,0,0,0,0,0
"555","04/26/2023"," 11:30:00 AM",0,0,0,0,0,0
"556","04/26/2023"," 11:45:00 AM",0,0,0,0,0,0
"557","04/26/2023"," 12:00:00 PM",0,0,0,0,0,0
"558","04/26/2023"," 12:15:00 PM",0,0,0,0,0,0
"559","04/26/2023"," 12:30:00 PM",0,0,0,0,0,0
"560","04/26/2023"," 12:45:00 PM",0,0,0,0,0,0
"561","04/26/2023"," 01:00:00 PM",0,0,0,0,0,0
"562","04/26/2023"," 01:15:00 PM",0,0,0,0,0,0
"563","04/26/2023"," 01:30:00 PM",0,0,0,0,0,0
"564","04/26/2023"," 01:45:00 PM",0,0,0,0,0,0
"565","04/26/2023"," 02:00:00 PM",0,0,0,0,0,0
"566","04/26/2023"," 02:15:00 PM",0,0,0,0,0,0
"567","04/26/2023"," 02:30:00 PM",0,0,0,0,0,0
"568","04/26/2023"," 02:45:00 PM",0,0,0,0,0,0
"569","04/26/2023"," 03:00:00 PM",0,0,0,0,0,0
"570","04/26/2023"," 03:15:00 PM",0,0,0,0,0,0
"571","04/26/2023"," 03:30:00 PM",0,0,0,0,0,0
"572","04/26/2023"," 03:45:00 PM",0,0,0,0,0,0
"573","04/26/2023"," 04:00:00 PM",0,0,0,0,0,0
"574","04/26/2023"," 04:15:00 PM",0,0,0,0,0,0
"575","04/26/2023"," 04:30:00 PM",0,0,0,0,0,0
"576","04/26/2023"," 04:45:00 PM",0,0,0,0,0,0
"577","04/26/2023"," 05:00:00 PM",0,0,0,0,0,0
"578","04/26/2023"," 05:15:00 PM",0,0,0,0,0,0
"579","04/26/2023"," 05:30:00 PM",0,0,0,0,0,0
"580","04/26/2023"," 05:45:00 PM",0,0,0,0,0,0
"581","04/26/2023"," 06:00:00 PM",0,0,0,0,0,0
"582","04/26/2023"," 06:15:00 PM",0,0,0,0,0,0
"583","04/26/2023"," 06:30:00 PM",0,0,0,0,0,0
"584","04/26/2023"," 06:45:00 PM",0,0,0,0,0,0
"585","04/26/2023"," 07:00:00 PM",0,0,0,0,0,0
"586","04/26/2023"," 07:15:00 PM",0,0,0,0,0,0
"587","04/26/2023"," 07:30:00 PM",0,0,0,0,0,0
"588","04/26/2023"," 07:45:00 PM",0,0,0,0,0,0
"589","04/26/2023"," 08:00:00 PM",0,0,0,0,0,0
"590","04/26/2023"," 08:15:00 PM",0,0,0,0,0,0
"591","04/26/2023"," 08:30:00 PM",0,0,0,0,0,0
"592","04/26/2023"," 08:45:00 PM",0,0,0,0,0,0
"593","04/26/2023"," 09:00:00 PM",0,0,0,0,0,0
"594","04/26/2023"," 09:15:00 PM",0,0,0,0,0,0
"595","04/26/2023"," 09:30:00 PM",0,0,0,0,0,0
"596","04/26/2023"," 09:45:00 PM",0,0,0,0,0,0
"597","04/26/2023"," 10:00:00 PM",0,0,0,0,0,0
"598","04/26/2023"," 10:15:00 PM",0,0,0,0,0,0
"599","04/26/2023"," 10:30:00 PM",0,0,0,0,0,0
"600","04/26/2023"," 10:45:00 PM",0,0,0,0,0,0
"601","04/26/2023"," 11:00:00 PM",0,0,0,0,0,0
"602","04/26/2023"," 11:15:00 PM",0,0,0,0,0,0
"603","04/26/2023"," 11:30:00 PM",0,0,0,0,0,0
"604","04/26/2023"," 11:45:00 PM",0,0,0,0,0,0
"605","04/27/2023"," 12:00:00 AM",0,0,0,0,0,0
"606","04/27/2023"," 12:15:00 AM",0,0,0,0,0,0
"607","04/27/2023"," 12:30:00 AM",0,0,0,0,0,0
"608","04/27/2023"," 12:45:00 AM",0,0,0,0,0,0
"609","04/27/2023"," 01:00:00 AM",0,0,0,0,0,0
"610","04/27/2023"," 01:15:00 AM",0,0,0,0,0,0
"611","04/27/2023"," 01:30:00 AM",0,0,0,0,0,0
"612","04/27/2023"," 01:45:00 AM",0,0,0,0,0,0
"613","04/27/2023"," 02:00:00 AM",0,0,0,0,0,0
"614","04/27/2023"," 02:15:00 AM",0,0,0,0,0,0
"615","04/27/2023"," 02:30:00 AM",0,0,0,0,0,0
"616","04/27/2023"," 02:45:00 AM",0,0,0,0,0,0
"617","04/27/2023"," 03:00:00 AM",0,0,0,0,0,0
"618","04/27/2023"," 03:15:00 AM",0,0,0,0,0,0
"619","04/27/2023"," 03:30:00 AM",0,0,0,0,0,0
"620","04/27/2023"," 03:45:00 AM",0,0,0,0,0,0
"621","04/27/2023"," 04:00:00 AM",0,0,0,0,0,0
"622","04/27/2023"," 04:15:00 AM",0,0,0,0,0,0
"623","04/27/2023"," 04:30:00 AM",0,0,0,0,0,0
"624","04/27/2023"," 04:45:00 AM",0,0,0,0,0,0
"625","04/27/2023"," 05:00:00 AM",0,0,0,0,0,0
"626","04/27/2023"," 05:15:00 AM",0,0,0,0,0,0
"627","04/27/2023"," 05:30:00 AM",0,0,0,0,0,0
"628","04/27/2023"," 05:45:00 AM",0,0,0,0,0,0
"629","04/27/2023"," 06:00:00 AM",0,0,0,0,0,0
"630","04/27/2023"," 06:15:00 AM",0,0,0,0,0,0
"631","04/27/2023"," 06:30:00 AM",0,0,0,0,0,0
"632","04/27/2023"," 06:45:00 AM",0,0,0,0,0,0
"633","04/27/2023"," 07:00:00 AM",0,0,0,0,0,0
"634","04/27/2023"," 07:15:00 AM",0,0,0,0,0,0
"635","04/27/2023"," 07:30:00 AM",0,0,0,0,0,0
"636","04/27/2023"," 07:45:00 AM",0,0,0,0,0,0
"637","04/27/2023"," 08:00:00 AM",0,0,0,0,0,0
"638","04/27/2023"," 08:15:00 AM",0,0,0,0,0,0
"639","04/27/2023"," 08:30:00 AM",0,0,0,0,0,0
"640","04/27/2023"," 08:45:00 AM",0,0,0,0,0,0
"641","04/27/2023"," 09:00:00 AM",0,0,0,0,0,0
"642","04/27/2023"," 09:15:00 AM",0,0,0,0,0,0
"643","04/27/2023"," 09:30:00 AM",0,0,0,0,0,0
"644","04/27/2023"," 09:45:00 AM",0,0,0,0,0,0
"645","04/27/2023"," 10:00:00 AM",0,0,0,0,0,0
"646","04/27/2023"," 10:15:00 AM",0,0,0,0,0,0
"647","04/27/2023"," 10:30:00 AM",0,0,0,0,0,0
"648","04/27/2023"," 10:45:00 AM",0,0,0,0,0,0
"649","04/27/2023"," 11:00:00 AM",0,0,0,0,0,0
"650","04/27/2023"," 11:15:00 AM",0,0,0,0,0,0
"651","04/27/2023"," 11:30:00 AM",0,0,0,0,0,0
"652","04/27/2023"," 11:45:00 AM",0,0,0,0,0,0
"653","04/27/2023"," 12:00:00 PM",0,0,0,0,0,0
"654","04/27/2023"," 12:15:00 PM",0,0.153,0.255,0.221,0.221,0.068
"655","04/27/2023"," 12:30:00 PM",0,0.034,0.323,0.34,0.391,0.409
"656","04/27/2023"," 12:45:00 PM",0,0.085,0.119,0.102,0.136,0.102
"657","04/27/2023"," 01:00:00 PM",0,0.221,0.255,0.255,0.289,0.187
"658","04/27/2023"," 01:15:00 PM",0,0.528,0.63,0.681,0.647,0.17
"659","04/27/2023"," 01:30:00 PM",0,1.447,1.617,1.715,1.783,0.102
"660","04/27/2023"," 01:45:00 PM",0,1.413,2.855,4.864,4.813,3.57
"661","04/27/2023"," 02:00:00 PM",0,0.357,0.528,0.409,0.511,0.187
"662","04/27/2023"," 02:15:00 PM",0,0.34,0.528,0.545,0.545,0.136
"663","04/27/2023"," 02:30:00 PM",0,0.017,0.987,1.072,0.987,0.664
"664","04/27/2023"," 02:45:00 PM",0,0.068,0.255,0.272,0.34,0.102
"665","04/27/2023"," 03:00:00 PM",0,0.204,0.357,0.34,0.323,0.085
"666","04/27/2023"," 03:15:00 PM",0,0.102,0.698,0.664,0.664,0.221
"667","04/27/2023"," 03:30:00 PM",0,0,0.051,0.102,0.102,0.034
"668","04/27/2023"," 03:45:00 PM",0,0.051,0.153,0.187,0.187,0.187
"669","04/27/2023"," 04:00:00 PM",0,0.017,0.391,0.391,0.323,0.238
"670","04/27/2023"," 04:15:00 PM",0,0.851,1.396,1.345,1.157,0.34
"671","04/27/2023"," 04:30:00 PM",0,1.277,2.004,1.885,1.715,1.004
"672","04/27/2023"," 04:45:00 PM",0,1.14,1.732,1.583,1.549,0.562
"673","04/27/2023"," 05:00:00 PM",0,1.294,1.668,1.6,1.413,0.238
"674","04/27/2023"," 05:15:00 PM",0,1.277,1.8,1.936,1.715,0
"675","04/27/2023"," 05:30:00 PM",0,0.817,1.209,1.157,1.106,0.085
"676","04/27/2023"," 05:45:00 PM",0,1.157,2.328,2.157,1.817,0.17
"677","04/27/2023"," 06:00:00 PM",0,0.664,1.783,1.715,1.634,0.391
"678","04/27/2023"," 06:15:00 PM",0,0,0.545,1.089,1.174,0.477
"679","04/27/2023"," 06:30:00 PM",0,0.017,0.17,0.902,0.936,0.238
"680","04/27/2023"," 06:45:00 PM",0,0,0.17,0.426,0.374,0
"681","04/27/2023"," 07:00:00 PM",0,0.017,0.017,0.204,0.255,0.034
"682","04/27/2023"," 07:15:00 PM",0,0,0,0.051,0.034,0.017
"683","04/27/2023"," 07:30:00 PM",0,0,0,0,0,0
"684","04/27/2023"," 07:45:00 PM",0,0,0,0,0,0
"685","04/27/2023"," 08:00:00 PM",0,0,0,0,0,0
"686","04/27/2023"," 08:15:00 PM",0,0,0,0.017,0,0
"687","04/27/2023"," 08:30:00 PM",0,0,0,0,0,0
"688","04/27/2023"," 08:45:00 PM",0,0,0,0,0,0
"689","04/27/2023"," 09:00:00 PM",0,0,0,0,0,0
"690","04/27/2023"," 09:15:00 PM",0,0,0,0,0,0
"691","04/27/2023"," 09:30:00 PM",0,0,0,0,0,0
"692","04/27/2023"," 09:45:00 PM",0,0,0,0,0,0
"693","04/27/2023"," 10:00:00 PM",0,0,0,0,0,0
"694","04/27/2023"," 10:15:00 PM",0,0,0,0,0,0
"695","04/27/2023"," 10:30:00 PM",0,0,0,0,0,0
"696","04/27/2023"," 10:45:00 PM",0,0,0,0,0.017,0
"697","04/27/2023"," 11:00:00 PM",0,0,0,0,0,0
"698","04/27/2023"," 11:15:00 PM",0,0,0,0,0,0
"699","04/27/2023"," 11:30:00 PM",0,0,0,0,0,0
"700","04/27/2023"," 11:45:00 PM",0,0,0,0,0,0
"701","04/28/2023"," 12:00:00 AM",0,0,0,0,0,0
"702","04/28/2023"," 12:15:00 AM",0,0,0,0,0,0
"703","04/28/2023"," 12:30:00 AM",0,0,0,0,0,0
"704","04/28/2023"," 12:45:00 AM",0,0,0,0,0,0
"705","04/28/2023"," 01:00:00 AM",0,0,0,0,0,0
"706","04/28/2023"," 01:15:00 AM",0,0,0,0,0,0
"707","04/28/2023"," 01:30:00 AM",0,0,0,0,0,0
"708","04/28/2023"," 01:45:00 AM",0,0,0,0,0,0
"709","04/28/2023"," 02:00:00 AM",0,0,0,0,0,0
"710","04/28/2023"," 02:15:00 AM",0,0,0,0,0,0
"711","04/28/2023"," 02:30:00 AM",0,0,0,0,0,0
"712","04/28/2023"," 02:45:00 AM",0,0,0,0,0,0
"713","04/28/2023"," 03:00:00 AM",0,0,0,0,0,0
"714","04/28/2023"," 03:15:00 AM",0,0,0,0,0,0
"715","04/28/2023"," 03:30:00 AM",0,0,0,0,0,0
"716","04/28/2023"," 03:45:00 AM",0,0,0,0,0,0
"717","04/28/2023"," 04:00:00 AM",0,0,0,0,0,0
"718","04/28/2023"," 04:15:00 AM",0,0,0,0,0,0
"719","04/28/2023"," 04:30:00 AM",0,0,0,0,0,0
"720","04/28/2023"," 04:45:00 AM",0,0,0,0,0,0.017
"721","04/28/2023"," 05:00:00 AM",0,0,0,0,0,0
"722","04/28/2023"," 05:15:00 AM",0,0,0,0,0,0
"723","04/28/2023"," 05:30:00 AM",0,0,0,0,0,0
"724","04/28/2023"," 05:45:00 AM",0,0,0,0,0,0
"725","04/28/2023"," 06:00:00 AM",0,0,0,0,0,0
"726","04/28/2023"," 06:15:00 AM",0,0,0,0,0,0
"727","04/28/2023"," 06:30:00 AM",0,0,0,0,0,0
"728","04/28/2023"," 06:45:00 AM",0,0,0,0,0,0
"729","04/28/2023"," 07:00:00 AM",0,0,0,0,0,0
"730","04/28/2023"," 07:15:00 AM",0,0,0,0,0,0
"731","04/28/2023"," 07:30:00 AM",0,0,0,0,0,0
"732","04/28/2023"," 07:45:00 AM",0,0,0,0,0,0
"733","04/28/2023"," 08:00:00 AM",0,0,0,0,0,0
"734","04/28/2023"," 08:15:00 AM",0,0,0,0,0,0
"735","04/28/2023"," 08:30:00 AM",0,0,0,0,0,0
"736","04/28/2023"," 08:45:00 AM",0,0,0,0,0,0
"737","04/28/2023"," 09:00:00 AM",0,0,0,0,0,0
"738","04/28/2023"," 09:15:00 AM",0,0,0,0,0,0
"739","04/28/2023"," 09:30:00 AM",0,0,0,0,0,0
"740","04/28/2023"," 09:45:00 AM",0,0,0,0,0,0
"741","04/28/2023"," 10:00:00 AM",0,0,0,0,0.017,0
"742","04/28/2023"," 10:15:00 AM",0,0,0,0,0,0
"743","04/28/2023"," 10:30:00 AM",0,0,0,0,0,0
"744","04/28/2023"," 10:45:00 AM",0,0,0,0,0,0
"745","04/28/2023"," 11:00:00 AM",0,0,0,0,0,0
"746","04/28/2023"," 11:15:00 AM",0,0,0,0,0,0
"747","04/28/2023"," 11:30:00 AM",0,0,0,0,0,0
"748","04/28/2023"," 11:45:00 AM",0,0,0,0,0,0
"749","04/28/2023"," 12:00:00 PM",0,0,0,0,0,0
"750","04/28/2023"," 12:15:00 PM",0,0,0,0,0,0
"751","04/28/2023"," 12:30:00 PM",0,0,0,0,0,0
"752","04/28/2023"," 12:45:00 PM",0,0,0,0,0,0
"753","04/28/2023"," 01:00:00 PM",0,0,0,0,0,0
"754","04/28/2023"," 01:15:00 PM",0,0,0,0,0,0
"755","04/28/2023"," 01:30:00 PM",0,0,0,0,0,0
"756","04/28/2023"," 01:45:00 PM",0,0,0,0,0,0
"757","04/28/2023"," 02:00:00 PM",0,0,0,0,0,0
"758","04/28/2023"," 02:15:00 PM",0,0,0,0,0,0
"759","04/28/2023"," 02:30:00 PM",0,0,0,0,0,0
"760","04/28/2023"," 02:45:00 PM",0,0,0,0,0,0
"761","04/28/2023"," 03:00:00 PM",0,0,0,0,0,0
"762","04/28/2023"," 03:15:00 PM",0,0,0,0,0,0
"763","04/28/2023"," 03:30:00 PM",0,0,0,0,0,0
"764","04/28/2023"," 03:45:00 PM",0,0,0,0,0,0
"765","04/28/2023"," 04:00:00 PM",0,0,0,0,0,0
"766","04/28/2023"," 04:15:00 PM",0,0,0,0,0,0
"767","04/28/2023"," 04:30:00 PM",0,0,0,0,0,0
"768","04/28/2023"," 04:45:00 PM",0,0,0,0,0,0
"769","04/28/2023"," 05:00:00 PM",0,0,0,0,0,0
"770","04/28/2023"," 05:15:00 PM",0,0,0,0,0,0
"771","04/28/2023"," 05:30:00 PM",0,0,0,0,0,0
"772","04/28/2023"," 05:45:00 PM",0,0,0,0,0,0
"773","04/28/2023"," 06:00:00 PM",0,0,0,0,0,0
"774","04/28/2023"," 06:15:00 PM",0,0,0,0,0,0
"775","04/28/2023"," 06:30:00 PM",0,0,0,0,0,0
"776","04/28/2023"," 06:45:00 PM",0,0,0,0,0,0
"777","04/28/2023"," 07:00:00 PM",0,0,0,0,0,0
"778","04/28/2023"," 07:15:00 PM",0,0,0,0,0,0
"779","04/28/2023"," 07:30:00 PM",0,0,0,0,0,0
"780","04/28/2023"," 07:45:00 PM",0,0,0,0,0,0
"781","04/28/2023"," 08:00:00 PM",0,0,0,0,0,0
"782","04/28/2023"," 08:15:00 PM",0,0,0,0,0,0
"783","04/28/2023"," 08:30:00 PM",0,0,0,0,0,0
"784","04/28/2023"," 08:45:00 PM",0,0,0,0,0,0
"785","04/28/2023"," 09:00:00 PM",0,0,0,0,0,0
"786","04/28/2023"," 09:15:00 PM",0,0,0,0,0,0
"787","04/28/2023"," 09:30:00 PM",0,0,0,0,0,0
"788","04/28/2023"," 09:45:00 PM",0,0,0,0,0,0
"789","04/28/2023"," 10:00:00 PM",0,0,0,0,0,0
"790","04/28/2023"," 10:15:00 PM",0,0,0,0,0,0
"791","04/28/2023"," 10:30:00 PM",0,0,0,0,0,0
"792","04/28/2023"," 10:45:00 PM",0,0,0,0,0,0
"793","04/28/2023"," 11:00:00 PM",0,0,0,0,0,0
"794","04/28/2023"," 11:15:00 PM",0,0,0,0,0,0
"795","04/28/2023"," 11:30:00 PM",0,0,0,0,0,0
"796","04/28/2023"," 11:45:00 PM",0,0,0,0,0,0
"797","04/29/2023"," 12:00:00 AM",0,0,0,0,0,0
"798","04/29/2023"," 12:15:00 AM",0,0,0,0,0,0
"799","04/29/2023"," 12:30:00 AM",0,0,0,0,0,0
"800","04/29/2023"," 12:45:00 AM",0,0,0,0,0,0
"801","04/29/2023"," 01:00:00 AM",0,0,0,0,0,0
"802","04/29/2023"," 01:15:00 AM",0,0,0,0,0,0
"803","04/29/2023"," 01:30:00 AM",0,0,0,0,0,0
"804","04/29/2023"," 01:45:00 AM",0,0,0,0,0,0
"805","04/29/2023"," 02:00:00 AM",0,0,0,0,0,0
"806","04/29/2023"," 02:15:00 AM",0,0,0,0,0,0
"807","04/29/2023"," 02:30:00 AM",0,0,0,0,0,0
"808","04/29/2023"," 02:45:00 AM",0,0,0,0,0,0
"809","04/29/2023"," 03:00:00 AM",0,0,0,0,0,0
"810","04/29/2023"," 03:15:00 AM",0,0,0,0,0,0
"811","04/29/2023"," 03:30:00 AM",0,0,0,0,0,0
"812","04/29/2023"," 03:45:00 AM",0,0,0,0,0,0
"813","04/29/2023"," 04:00:00 AM",0,0,0,0,0,0
"814","04/29/2023"," 04:15:00 AM",0,0,0,0,0,0
"815","04/29/2023"," 04:30:00 AM",0,0,0,0,0,0
"816","04/29/2023"," 04:45:00 AM",0,0,0,0,0,0
"817","04/29/2023"," 05:00:00 AM",0,0,0,0,0,0
"818","04/29/2023"," 05:15:00 AM",0,0,0,0,0,0
"819","04/29/2023"," 05:30:00 AM",0,0,0,0,0,0
"820","04/29/2023"," 05:45:00 AM",0,0,0,0,0,0
"821","04/29/2023"," 06:00:00 AM",0,0,0,0,0,0
"822","04/29/2023"," 06:15:00 AM",0,0,0,0,0,0
"823","04/29/2023"," 06:30:00 AM",0,0,0,0,0,0
"824","04/29/2023"," 06:45:00 AM",0,0,0,0,0,0
"825","04/29/2023"," 07:00:00 AM",0,0,0,0,0,0
"826","04/29/2023"," 07:15:00 AM",0,0,0,0,0,0
"827","04/29/2023"," 07:30:00 AM",0,0,0,0,0,0
"828","04/29/2023"," 07:45:00 AM",0,0,0,0,0,0
"829","04/29/2023"," 08:00:00 AM",0,0,0,0,0,0
"830","04/29/2023"," 08:15:00 AM",0,0,0,0,0,0
"831","04/29/2023"," 08:30:00 AM",0,0,0,0,0,0
"832","04/29/2023"," 08:45:00 AM",0,0,0,0,0,0
"833","04/29/2023"," 09:00:00 AM",0,0,0,0,0,0
"834","04/29/2023"," 09:15:00 AM",0,0,0,0,0,0
"835","04/29/2023"," 09:30:00 AM",0,0,0,0,0,0
"836","04/29/2023"," 09:45:00 AM",0,0,0,0,0,0
